uid_type	tabid	tbl_id	pageStartTime	no	type	task	pageOnContentLoad	pageOnLoad	totalTimings	totalReq	totalRes	blocked	dns	connect	send	wait	receive	headerSizeRequest	bodySizeRequest	headerSizeResponse	bodySizeResponse	pageTitle	url
labtest_phone	1357	3072	1.47023E+12	24	user	2	685	2927	115	280	479	5				110		280		217	262	Google	http://google.com/
labtest_phone	1357	3073	1.47023E+12	24	user	2	1510	2199	793	694	21310	5				145	643	694		616	20694	tiki japan - Google Search	http://www.google.com.cy/search?q=&oq=&gs_l=
labtest_phone	1357	3074	1.47023E+12	24	user	2	1113	1609	808	854	18336	12				273	523	854		271	18065	toli japan - Google Search	http://www.google.com.cy/search?q=&oq=&gs_l=
labtest_phone	1357	3075	1.47023E+12	24	user	2	2349	3221	656	858	21435	16				126	514	858		271	21164	toji japan - Google Search	http://www.google.com.cy/search?q=&oq=&gs_l=
labtest_phone	1357	3076	1.47023E+12	24	user	2	1454	3356	120	803	483	10				110		803		244	239	"Tō-ji - Wikipedia, the free encyclopedia"	http://www.google.com.cy/url?q=&sa=&ved=&usg=
labtest_phone	1368	3077	1.47023E+12	24	user	4	1484		830	325	21409	19				154	657	325		710	20699	google.com - Google Search	https://www.google.com/search?q=&ie=&oe=
labtest_phone	1368	3078	1.47023E+12	24	user	4	1790	4947	111	622	570	4				106	1	622		350	220	Google	https://www.google.com/url?q=&sa=&ved=&usg=
labtest_phone	1368	3079	1.47023E+12	24	user	4	1332	3548	745	662	21725	11				162	572	662		698	21027	toji japan - Google Search	https://www.google.com.cy/search?q=&oq=&gs_l=
labtest_phone	1368	3080	1.47023E+12	24	user	4	28364		138	760	587	14				123	1	760		351	236	Kyoto Travel: Toji Temple	https://www.google.com.cy/url?q=&sa=&ved=&usg=
labtest_phone	1406	3081	1.47024E+12	25	user	2	2150	2676	1577	283	10473	290				446	841	283		372	10101	Goole.com - Search the Net or visit Goole	http://www.goole.com/
labtest_phone	1406	3082	1.47024E+12	25	user	2	937	1840	197	284	479	110				87		284		217	262	Google	http://www.google.com/
labtest_phone	1406	3083	1.47024E+12	25	user	2	1468	2174	753	658	21642	23				145	585	658		616	21026	toji japan - Google Search	http://www.google.com.cy/search?q=&oq=&gs_l=
labtest_phone	1406	3084	1.47024E+12	25	user	2	1092	3123	197	763	483	7				190		763		244	239	"Tō-ji - Wikipedia, the free encyclopedia"	http://www.google.com.cy/url?q=&sa=&ved=&usg=
labtest_phone	1406	3085	1.47024E+12	25	user	2	62		68	253	257					68		253		257			http://www.goole.com/
labtest_phone	1406	3086	1.47024E+12	26	buyer	2	2403	3574	153	282	470	5				148		282		241	229	Amazon.co.uk	http://amazon.co.uk/
labtest_phone	1406	3087	1.47024E+12	26	buyer	2	1512	2108	638	927	26695	25				328	285	927		426	26269	Amazon.co.uk: white polo shirt	https://www.amazon.co.uk/gp/aw/s/ref=nb_sb_noss/254-6617642-2992300?k=
labtest_phone	1406	3088	1.47024E+12	26	buyer	2	4187	5530	1460	1040	66200	4				198	1258	1040		934	65266	"Fruit Of The Loom Boy's SS025B Short Sleeve Polo Shirt, White, 7-8 Years (Manufacturer Size:30)"	https://www.amazon.co.uk/gp/aw/d/B001TOWIFQ/ref=mp_s_a_1_7?ie=&amp;qid=&amp;sr=&amp;pi=&amp;keywords=
labtest_phone	1444	3089	1.47024E+12	26	buyer	4	2362	3721	156	282	470	4				152		282		241	229	Amazon.co.uk	http://amazon.co.uk/
labtest_phone	1444	3090	1.47024E+12	26	buyer	4	1697	2124	941	947	26662	253				311	377	947		426	26236	Amazon.co.uk: white polo shirt	https://www.amazon.co.uk/gp/aw/s/ref=is_s_ss_i_0_8/256-0041541-4292868?k=&sprefix=
labtest_phone	1444	3091	1.47024E+12	26	buyer	4	2691	3777	1491	1060	66812	5				226	1260	1060		934	65878	Fruit Of The Loom Classic Polo Men's Top White Small	https://www.amazon.co.uk/gp/aw/d/B004N3CJAO/ref=mp_s_a_1_3?ie=&amp;qid=&amp;sr=&amp;pi=&amp;keywords=
labtest_phone	1502	3095	1.47024E+12	27	buyer	2	3201	4562	135	282	470	14				121		282		241	229	Amazon.co.uk	http://amazon.co.uk/
labtest_phone	1502	3096	1.47024E+12	27	buyer	2	1651	2386	862	927	26711	241				334	287	927		426	26285	Amazon.co.uk: white polo shirt	https://www.amazon.co.uk/gp/aw/s/ref=nb_sb_noss/254-9053573-4877230?k=
labtest_phone	1502	3097	1.47024E+12	27	buyer	2	3058	4235	1654	1040	63921	6				235	1413	1040		934	62987	"FRUIT OF THE LOOM LADY FIT PIQUE POLO SHIRT - (S-XXL) 9 COLOURS (LARGE - 36"" - SIZE 14, WHITE)"	https://www.amazon.co.uk/gp/aw/d/B005T6ECY0/ref=mp_s_a_1_1?ie=&amp;qid=&amp;sr=&amp;pi=&amp;keywords=
labtest_phone	1537	3098	1.47024E+12	27	buyer	4	2298	4165	726	282	446	527				199		282		282	164	ANY-Web Community Websites	http://amazon.ci.uk/
labtest_phone	1537	3099	1.47024E+12	27	buyer	4	2605	4156	164	282	470	11				153		282		241	229	Amazon.co.uk	http://amazon.co.uk/
labtest_phone	1537	3100	1.47024E+12	27	buyer	4	2748	4688	1000	643	26147	268				320	412	643		758	25389	Amazon.co.uk: white polo shirt	https://www.amazon.co.uk/gp/aw/s/ref=nb_sb_noss/256-4380616-1693029?k=
labtest_phone	1537	3101	1.47024E+12	27	buyer	4	3028	4585	1522	990	67684	231				186	1105	990		934	66750	Fruit Of The Loom Classic Polo Men's Top White Small	https://www.amazon.co.uk/gp/aw/d/B004N3CJAO/ref=mp_s_a_1_3?ie=&amp;qid=&amp;sr=&amp;pi=&amp;keywords=
labtest_phone	1640	3106	1.47024E+12	28	buyer	2	2977	4018	295	286	478	172				123		286		245	233	Amazon.co.uk	http://www.amazon.co.uk/
labtest_phone	1640	3107	1.47024E+12	28	buyer	2	1696	3555	717	927	25914	12				330	375	927		426	25488	Amazon.co.uk: white polo shirt	https://www.amazon.co.uk/gp/aw/s/ref=nb_sb_noss/254-6627104-1002939?k=
labtest_phone	1640	3108	1.47024E+12	28	buyer	2	3357	4504	1557	1040	66562	46	1	156		202	1152	1040		934	65628	Fruit Of The Loom Classic Polo Men's Top White Small	https://www.amazon.co.uk/gp/aw/d/B004N3CJAO/ref=mp_s_a_1_3?ie=&amp;qid=&amp;sr=&amp;pi=&amp;keywords=
labtest_phone	1698	3109	1.47024E+12	28	buyer	4	2334	3630	372	286	478	220				152		286		245	233	Amazon.co.uk	http://www.amazon.co.uk/
labtest_phone	1698	3110	1.47024E+12	28	buyer	4	1525	1881	781	927	26661	5				326	450	927		426	26235	Amazon.co.uk: white polo shirt	https://www.amazon.co.uk/gp/aw/s/ref=nb_sb_noss/256-9789670-8551164?k=
labtest_phone	1698	3111	1.47024E+12	28	buyer	4	1461	2109	789	1030	26923	33				371	385	1030		426	26497	Amazon.co.uk: white polo short	https://www.amazon.co.uk/gp/aw/s/ref=a9_asc_1?rh=&keywords=&ie=&qid=
labtest_phone	1698	3112	1.47024E+12	28	buyer	4	4646	6568	1523	1082	74334	6				239	1278	1082		934	73400	"Lacoste Men's L1212 Classic Short Sleeve Polo Shirt, White, Medium (Manufacturer Size:4)"	https://www.amazon.co.uk/gp/aw/d/B003XE4LN2/ref=mp_s_a_1_8?ie=&amp;qid=&amp;sr=&amp;pi=&amp;keywords=
labtest_phone	1717	3113	1.47024E+12	29	user	2	587	1561	113	280	479	8				105		280		217	262	Google	http://google.com/
labtest_phone	1717	3114	1.47024E+12	29	user	2	2016	2824	1030	657	21608	34				141	855	657		616	20992	toji japan - Google Search	http://www.google.com.cy/search?q=&oq=&gs_l=
labtest_phone	1717	3115	1.47024E+12	29	user	2	19006	29298	130	755	477	5				125		755		241	236	Kyoto Travel: Toji Temple	http://www.google.com.cy/url?q=&sa=&ved=&usg=
labtest_phone	1717	3116	1.47024E+12	29	user	2			250	464	525	28				222		464		216	309	Japan Travel News	http://www.japan-guide.com/news
labtest_phone	1717	3117	1.47024E+12	29	user	2	12154	15779	550	471	36717	8				253	289	471		206	36511	Japanese Food	http://www.japan-guide.com/e/e620.html
labtest_phone	1836	3118	1.47024E+12	29	user	4	776	1602	171	280	479	36				135		280		217	262	Google	http://google.com/
labtest_phone	1836	3119	1.47024E+12	29	user	4	1395	2085	716	657	21619	48				142	526	657		616	21003	toji japan - Google Search	http://www.google.com.cy/search?q=&oq=&gs_l=
labtest_phone	1836	3120	1.47024E+12	29	user	4	1377	2949	148	762	483	18				130		762		244	239	"Tō-ji - Wikipedia, the free encyclopedia"	http://www.google.com.cy/url?q=&sa=&ved=&usg=
labtest_phone	1836	3121	1.47024E+12	29	user	4	24633	28907	219	755	477	40				179		755		241	236	Kyoto Travel: Toji Temple	http://www.google.com.cy/url?q=&sa=&ved=&usg=
labtest_phone	1895	3122	1.47024E+12	30	buyer	2	2055	3444	342	286	478	211				131		286		245	233	Amazon.co.uk	http://www.amazon.co.uk/
labtest_phone	1895	3123	1.47024E+12	30	buyer	2	2848	5002	980	927	25936	265				444	271	927		426	25510	Amazon.co.uk: white polo shirt	https://www.amazon.co.uk/gp/aw/s/ref=nb_sb_noss/254-8726093-3888405?k=
labtest_phone	1895	3124	1.47024E+12	30	buyer	2	3592	10241	1545	1042	67051	5				227	1313	1042		934	66117	"Charles Wilson Contrast Tipped Polo (Large, White & Sky Blue)"	https://www.amazon.co.uk/gp/aw/d/B00JR99YGG/ref=mp_s_a_1_10?ie=&amp;qid=&amp;sr=&amp;pi=&amp;keywords=
labtest_phone	1935	3125	1.47024E+12	30	buyer	4	2293	3580	148	282	470	5				143		282		241	229	Amazon.co.uk	http://amazon.co.uk/
labtest_phone	1935	3126	1.47024E+12	30	buyer	4	2065	2732	786	643	26979	239				283	264	643		758	26221	Amazon.co.uk: white polo shirt	https://www.amazon.co.uk/gp/aw/s/ref=nb_sb_noss/254-8306964-3110922?k=
labtest_phone	1935	3127	1.47024E+12	30	buyer	4	4550	5706	1711	992	66816	5				246	1460	992		934	65882	"Charles Wilson Contrast Tipped Polo (Large, White & Sky Blue)"	https://www.amazon.co.uk/gp/aw/d/B00JR99YGG/ref=mp_s_a_1_10?ie=&amp;qid=&amp;sr=&amp;pi=&amp;keywords=
labtest_phone	2028	3145	1.47024E+12	31	user	2	728	1710	193	284	475	94				99		284		215	260	Google	http://www.google.com/
labtest_phone	2028	3146	1.47024E+12	31	user	2	2507	3196	732	654	21623	5				132	595	654		616	21007	toji japan - Google Search	http://www.google.com.cy/search?q=&oq=&gs_l=
labtest_phone	2028	3147	1.47024E+12	31	user	2	1376	2843	140	761	483	6				134		761		244	239	"Tō-ji - Wikipedia, the free encyclopedia"	http://www.google.com.cy/url?q=&sa=&ved=&usg=
labtest_phone	2037	3148	1.47024E+12	31	user	4	777	1737	271	284	475	159				112		284		215	260	Google	http://www.google.com/
labtest_phone	2037	3149	1.47024E+12	31	user	4	1303	3228	569	655	21623	29				155	385	655		616	21007	toji japan - Google Search	http://www.google.com.cy/search?q=&oq=&gs_l=
labtest_phone	2037	3150	1.47024E+12	31	user	4	986	2715	159	762	483	9				150		762		244	239	"Tō-ji - Wikipedia, the free encyclopedia"	http://www.google.com.cy/url?q=&sa=&ved=&usg=
